id	text	label	size
201602	If I’m driving and you(ladies) don’t do this to me I’ll chase you out of my car https://t.co/QHLMqGNsO1	YES	103
201603	Why old ladies don’t like to comb out they roller set?	YES	54
201604	@chris_edoja @AlayoDreams @jayythedope @Izzy_director Like the ladies don't want it, like they don't enjoy it more... We are always funny... They should come out with their full chest and ask for payment for having sex...  Cos those who do that actually gets paid!	YES	264
201605	I’ve made peace with the fact that in my hood my ladies don’t support me but always pull up on me when they need something from me🌚 even if it means reposting ey they don’t bother😂my supporters/clients/customers are people who ain’t from my hood and I love that too💕	YES	266
201606	He took it to far 🤣🤣🤣🤣🤣 the ladies don’t even go this long https://t.co/itVZ42cTVP	YES	82
201607	One thing for sure ladies don't really like good guys. Sometimes even when you good. Just be bad for no reason one day. https://t.co/uVjBm2ZPDQ https://t.co/I02oRMpnUx	YES	167
201608	Men,The death of lion can't be announced by a goat, and if a goat dares to, then it ought be slaughtered in feast to honor the dead lion.I mean focus on hustle bro, this ladies don't post broke men, have you ever seen me on someone's status?FOCUS!#Terryanne	YES	257
201609	"I SAID SHE'S THICC!Being on the ""Clock App"" for just one week has taught me that little boys don't understand that growing a b00ty through weightlifting almost always necessitates also growing your legs. Silly little boys... Ladies, don't be afraid of … https://t.co/Apwn609Gqi https://t.co/441sFxNqBI"	YES	301
201610	Ladies, don’t let these dudes touch your face in the club, they don’t wash their hands ☹️	NO	89
201612	@Ayodeji36614787 @Quingjazzie0 @DijahMoon @tommyk____ Tbh bro, they will just come online and be posting sexual pictures here and there. What else was she expecting us to say about the pictures. Most of these ladies don't even know their worth bro. She know say I go def rubbish her, na why she quick go block me. Oloriburuku girl.	YES	331
201613	Some accusations you can tell that this is just nothing but https://t.co/RJlOtirki4 every lady who’s been in a relationship with JubJub were all raped?hai man come on guys.some of the things he said were wrong for him to say. Ladies don’t misuse your powers.please guys	YES	269
201614	@ogakelly @Postsubman People on Twitter not in the real world.Besides this is an accusation and it must have been proven she was lying which can only be done in the court of law.And I am sure ladies don't easily  retract their statement.	YES	237
201615	Ladies don't be a boring girlfriend, take him to the motuary and show him the space you have reserved for him if he breaks your heart.	NO	134
201616	"Ladies, don't let you being a lady deceive you that you ain't gotta take care of yourself. We observe and pick the clean ones among you, mind you I didn't say ""pure"". Who even is aye?"	YES	183
201617	@DrJRobinson23 Sadly, so many ladies don’t want him to in the first place😞	NO	74
201618	As a man you can’t claim to be a breast lover yet you are known for breaking the hearts of busty ladies! Don’t bite the nipples that fed you.	YES	141
201619	Ladies, don’t forget your masc on your face when going out https://t.co/3Mk6V0gAJe	YES	82
201620	@_tiffiny_m Him and my mom is the same age is she’s living her best life 🤣🤣🤣🤣🤣🤣. Clearly the ladies don’t want him to go	YES	120
201621	"@WeaponizedRage Aerosmith in 1987: ""Dude looks like a lady"""	YES	59
201622	@BroganShaw1 the lil click clack on the phone screen makes me feel like a lady	YES	78
201624	"@azuretimegears I mean if we're being ""adult"", one of them has hair that looks like a lady toy💁🏾‍♂️"	NO	99
201625	@jordannorth1 @Channel4 Dude looks like a lady! 🎶 absolutely classic film 🎥	NO	75
201626	dis shit look like a lady from tha 1600s  ain’t it https://t.co/o4W9hacvbm	YES	74
201627	🔝 Karaoke (Version 2021) 📌  Celine Dion – Treat her like a lady https://t.co/PIqKbcVJLE #karaokes #canciones #artistas #grupos #cantar	NO	134
201628	After finishing #SteveHarvey book #thinklikeasuccessactlikeasuccess, I rate it 10/10 🌟 in which I highly recommend , and now I will begin reading act like a lady think like a man 👀📖	NO	181
201629	@Toluspinnn Not a fan of excessive sweetness also.. Can't be smelling like a lady. Problem with those Blue perfs you mentioned is that they have mostly being reformulated after thier release making latter batches weaker or with less projection.	YES	244
201631	@LettermenRow JZ has manners, sitting like a lady should!  😂	YES	60
201633	My mama told me treat er like a lady… my dawgs told me treat er like a Thot	YES	75
201634	♫ NOW PLAYING : Treat Her Like A Lady (Single Version) by The Temptations https://t.co/SnQOMeRAH7 https://t.co/jAkZdf32qV	NO	121
201635	@IAmaLeowoman Not Norman acting like a lady there when he wipe the tears😂😂😂😭😭 https://t.co/NjfFHeBBbQ	YES	101
201636	Now Playing:  The Temptations - Treat Her Like a Lady   Listen Live: https://t.co/HdPs3ksq6g	NO	92
201637	Dude does not look like a lady! https://t.co/C62JmKSzy0	YES	55
201638	Act like a Lady. Think like a man.	YES	34
201640	@stillgray @KurtSchlichter Dude looks like a lady... Women should be so proud of being out maneuvered by a man.	YES	111
201641	oh what the hellI think the woman that lives above us is singing but the sound feels like is coming from my room and, to be honest, it doesn't even sound like a woman's voiceit sounds more like a little girl's?	NO	210
201642	man i Feel like a womanI vote for #Lucifer for #TheSciFiFantasyShow of 2021 #PCAs	NO	81
201643	"@ACLU this ""she"" is definitively a man. a man body. a man strength. It is totally unfair to women to compete with this faux-woman.""She"" can dress like a woman, live like one etcetctec. no competition for transgender."	YES	216
201644	UO 12: Let Me You Like A Woman is Lana’s alltime worst song	NO	59
201645	woman like me like a woman like me lalalala woman like me like a woman like (woman 😯) https://t.co/HyHYkrMg3I	NO	109
201646	I cannot believe how utterly emotionally drained I am from a John Carpenter movie about an alien who looks like a woman’s dead husband.Probably his most magical movie that doesn’t involve people’s skin falling off their face. He’s never done something like STARMAN again. https://t.co/IBoYM2XF85	NO	295
201648	@_Magda_Sophia @Lisa_Wilkinson @polliecards Yes... I do just wish the poster said fight like a 'woman' as the language of 'girl' continues to infantilise them.	YES	159
201649	@Poker_Spaz There's no way to sum up our experiences up in a tweet, but I think I understand fairly well. My mother, aunts, cousins did a number on my mental health. I'm trying my best to untangle the mess, but I still feel like a woman disliked by women. Online backstabbing doen't help.	NO	288
201650	finished my book today :) which was Quit Like A Woman by Holly Whitaker and i highly it recommend to anyone trying to break a habit or start anew :) and anyway this is hitting currently https://t.co/FA2W1TFRxK	NO	209
201653	"@RIFinsFan22 ""Man of integrity"".  More like a woman scorned."	YES	60
201655	@philsfd54 @KAYJohn00067174 they have to EARN you smelling like a woman instead of an ape	YES	89
201656	"@evanstinks @D_B_Harrison If you examine the human anatomy of the man who dresses like a woman, you know he is a man. You can ""think"" he's a woman, but what people think in their minds is sometimes wrong. I go by objective evidence, e.g. his biology, human anatomy and physiology, and genetics."	YES	294
201657	Man thinks moaning will win him the title , moving like a woman https://t.co/Ku4BK8vSfz	YES	87
201658	@Mr_John_Harvey_ @AMeskell The self pity from some men on this thread is pretty shocking. They don't understand we're talking about sexual violence, or that if they're scared, perhaps some1 shorter&amp; frailer (like a woman) would b more so	YES	241
201659	"""Hell hath no fury like a woman scorned""Sara Winter"	YES	51
201660	Ayleen said hell hath no fury like a woman scorned! #TindlerSwindler	NO	68
201661	“mansplaining” is literally just how intelligent men talk bro	YES	61
201662	@dr_seminnis I know a guy who's an expert on everything. As soon as he gets back from the resurrection of JFK Jr. party I'll let him know. As a woman, you'll be especially happy to know he excels at mansplaining too.You're welcome 😉	YES	232
201663	This might end up pissing of a lot of people, but it needs to be saidI used to belong to TSB but I left because of the toxic masculinity that’s seemingly competed for thereI’ve never seen so many obnoxious men engaging in mansplaining and misogyny in my life.  Sad. Really sad	YES	276
201664	@thestephaniewat It’s also mansplaining to tell a heroic health care worker her mask isn’t good enough. Or to act as if your field / your contribution to pandemic response is the only thing that matters whilst condescending toward someone like Dr Kuppalli who actually does work that saves lives.	YES	296
201665	@MAlbritton2016 @R_Denhollander Kinda sounds like you're mansplaining law to a lawyer.	NO	86
201666	Just been blocked by someone for apparently 'mansplaining' something to someone. I would have made the comment whether they were male or female. Some people are very touchy seeing as they are basically shouting out to the world everything that comes into their heads, sheesh!	YES	275
201667	The best way to prevent yourself from mansplaining is to know absolutely nothing about anything. just be dumb as hell. head empty.	YES	130
201668	this bitch is mansplaining CHRISTINE TO ME. BITCH IVE GROWN UP ON HORROR	NO	72
201669	@Libertive Ah ok, guess we’re adding “mansplaining” to the list of things you don’t understand. And yes they factually do  to claim otherwise is… well… both dim but also kinda predictable. 🤷‍♂️	NO	193
201670	Hard to believe this is a real account on Twitter. A man mansplaining women's issues. https://t.co/ifE3Wgrl6S	YES	109
201671	@aliceinlibland @libsoftiktok “Toxic masculinity” doesn’t exist. That’s a bullshit, made up term. And so is “mansplaining” so please save it.	NO	141
201672	Just spent the last 20 minutes mansplaining cryptocurrency to a 30yo woman…I’m healed and no longer mentally ill	YES	112
201674	@bds28 @c_difiore @OGsHeadband1 @ScotiabankArena @Raptors @MLSEPR @the_raptor Most women love practicality, but that still doesn't mean that every woman attending the game has pants with enough pocket space to carry necessities.  But keep mansplaining about women's clothing.  🙄	YES	278
201675	tianlang-jun spent far too long manipulating and mansplaining he deserves some time to malewife	YES	95
201676	@CommieRon @donfromyaad @mirothunderfuck Irrelevant to you. Not to Jews. And yes goysplaining. Like whitesplaining. Mansplaining.	YES	129
201677	@pvtjokerus Tater doesn't realize now is prolly not the time to be mansplaining shit	YES	84
201679	I told a man that he was mansplaining today… he proceeded to mansplain about how he wasnt mansplaining. Throw the damn species away pls 🤘🏼	YES	138
201680	you're so hot when you're mansplaining genshin to me, baby, keep going oh yes	YES	77
201681	@Ube_Tiger I'd like to file a complaint for an outrageous display of manspreading in a public area. 😒	NO	101
201682	Me: oh wow, someone sent me their boudoir pics.Scott: you're one hot commodity, huh? everyone wants to get with stef.Me *in a comfy, with greasy hair, and no makeup, sitting on the steps, manspreading*: guess so.	YES	212
201683	it's not a jackson wang photoshoot without him manspreading https://t.co/G0sgNaeay3	NO	83
201684	@notjanan if you look at it just from a body language perspective he's not wrong. but manspreading is just being as asshole	NO	123
201686	thinking about blake manspreading on a throne and the world is closing in on me	NO	79
201687	had a similar experience last week. i was pressed up against the window as small as i could possibly make myself and the guy sitting next to me on the bus was manspreading so that our legs and shoulders were touching in a pandemic. i wanted to scream. https://t.co/gBPzX7HKjT	YES	275
201688	not jelly writing while manspreading to jupiter come on dude	NO	60
201689	Sinnoh remakes, still Gilmore Girls theme was right that's a guaranteed selfie likes appear in this manspreading joke or	YES	120
201690	Horncastle's BT studio manspreading amuses me greatly#SerieA	YES	60
201691	man manspreading beside megan thee https://t.co/TFSEdCfQFc	NO	58
201693	me whenever taehyung manspreading on a chair : ooh what’s happening🧍🏻‍♀️🧎🏻‍♀️🪑	NO	78
201694	@deepslowpanic I'm thinking of a roommate who just leaves their stuff EVERYwhere and just takes over the space even though there are supposed to be others using it. (Bc that's what manspreading does hahahaha)	NO	208
201695	Nobody’s ever talked louder that the men standing behind me right now it’s like manspreading but voice	NO	102
201696	@baIenciagajk I love both but him manspreading is going to be my death💀 https://t.co/GB3Iizcvv1	NO	95
201697	jeonghan messy hair in that fit manspreading,,, a spicy sizzling very hot man https://t.co/QiuZFCoX4Y	NO	101
201698	I’m sorry but i keep getting distracted by how widely that man is manspreading in the second pic. Is he trying to like signal dominance, like he wholeheartedly believe he’s some kinda “alpha” or something? Cuz to me all it reads is his undergarments are as tacky as his opinions https://t.co/BV5nJ7WsT8	YES	302
201699	JIMIN CROSSING HIS LEGS AND TAEHYUNG MANSPREADING OHMYLORD https://t.co/wm1epkoY6f	NO	82
201700	dude is sitting manspreading with his feet blocking my way and gets baby raged when i am standing and walk to get off at my station and my shoes taps his once	YES	158
201701	@JonathanMTweet I think what it means is precisely that we can learn through fiction, song, play, and that a singleminded focus on debate and rigour as sources of knowledge, has a history of being used to marginalize some of those ways of learning, and create a monopoly on intellectualism.	NO	290
201702	@IGN Anytime I hear about layoffs at game companies I just assume it was so some VP could get a bigger bonus.Why get rid of QA or even marginalize it? Do you want your games to be shit?	NO	185
201703	Encourage and nurture your children to grow as thinkers and then marginalize them when they don’t follow the common narrative.	NO	126
201704	@agigijones @costareports @TheRickWilson I’ll give you Phil Murphy - he killed thousands of seniors and said the Ukraine attack was ‘our worst nightmare’, which sure does seem to marginalize what the Ukrainians are going through from 5k miles away.	NO	248
201705	@rebecca_fachner The talking point is that Democrats continue to marginalize Mexican Americans, ie over 13.5% of the US population.	NO	131
201706	@PinoyAkoBlog Marginalized sector ang laborers. And part si Ka Leody dun. Hindi siya political elite katulad ng ibang candidate. Let's not marginalize them further with petty exchanges like this. Let's be better than this.	NO	222
201707	@SAINTTLF @LadyJayPersists How did I marginalize them? The vax is available. If you want it, get it. If you want to shelter yourself, do it. The vax does not prevent the spread. So at this point do you want everyone lockdown again? I’m confused as to what your solution is.	NO	273
201708	@mamoonblew @KnowNothingTV @VaushV One of the first times I remember watching him, he argued that when the government prevents him from exercising his god-given right to marginalize, and ostracize non-believers it is “government tyranny”.	NO	238
201709	@BuildTheWallPlz @FoxNews CRT is a theory that policies and laws were written to marginalize one race. You oppose that.	NO	119
201710	@ESPNcricinfo VK is bit late in giving up white ball Captaincy.Should have done it much earlier.Needs to give up 50 Overs Captaincy too.Rohit shouldn’t accept only T20 Captaincy. That ll marginalize him as skipper &amp; put doubt in the mind of youngsters in the team with 2 power centers.	NO	289
201711	Once you marginalize the less fortunate these acts become evermore prominent. Refugees of all races become targets. https://t.co/9aQPxFHCwD	NO	139
201712	The Sadrist blocs marginalize the losing parties in the elections and are preparing for the next stage in coordination with the winning forces https://t.co/pafz7U4eJv	NO	166
201713	What needs to be disseminated instead is the fact that thinking those who speak of electromagnetic attack/audio voice transmission/remote neural monitoring etc. are delusional is ignorance. And society is being conditioned to stay in ignorance &amp; to marginalize people like Carl.	NO	282
201714	@bettawerkbish So glad I’m not the only one. I’m just disgusted how they marginalize Steve’s character; a loyal, dedicated guy as “boring, annoying etc” She’s never happy/it’s not enough &amp; I don’t like Che’s character either! I don’t like ANY of this storyline! I fastforward, just like that!	NO	296
201715	This is not only a gender issue but a class and race issue. Any unfair laws that marginalize women will no doubt impact Black girls and women even more. We need to talk about this #AbortionBan	YES	192
201716	thanks to Zillow and hedge funds and our long work as a country to marginalize the poor, home ownership is not something feasible for young people or anyone without either a corporate job or family money.(Edit: five young people plus us, divorced people in our 40s.)	NO	266
201717	@InfinityHealth8 That’s how they marginalize cannabis also. #cannabisismedicine #realworldmedicine	NO	98
201718	@MattBoxer94 Pelosi needs to marginalize the Squad. No committee assignments, no influence.	NO	91
201720	4 areas are related to intersectionalityDo we know our privilege when we walk into a room?Do we know how our privilege and power may oppress or marginalize others?#AdvancePHM https://t.co/XEkaeNCFfF	NO	198
201721	@OriginalGuapo BRB, have to go masturbate now. https://t.co/pTBpZd7yLJ	YES	70
201722	a dom watching their sub masturbate, just sitting back &amp; enjoying the view. the sub is flustered, being intently watched like this. when the dom starts touching themselves too, the sub is so so eager to touch, but is challenged to just sit still like sir/madame was able to!!	NO	279
201723	@casanumarx Masturbate. No one else then? Just me?  Okay then. https://t.co/KHQFbYRRmF	NO	86
201724	Full length bg vids on my ofhttps://t.co/o1LJTHJCCh#nudes #booty #boobs #ass #masturbate #slut #anal #milf #twitterafterdark #porno #teen #pussy #hot #video #blowjob #whore #gloryhole #creampie #horny #tits #sexy #amateur #xxx #adult #porn #sex #nsfwtwt #babygirl #homemade https://t.co/n5cTBEdubR https://t.co/RSDBzzG5e4	NO	321
201725	The adolescent urge to anxiously masturbate late at night while everyone else is sleeping when on my old family computer at my parents house 😬	NO	142
201726	This ohoo moment to masturbate kills me, Shey if we see people smiling or talking person go start to dey masturbate abi Wetin? https://t.co/mqrGLb6Iyb	NO	150
201727	Who wants to play? I’m horny.   #horny #cum #porn #masturbate #jackoff #voyeur #bigdick #bigcock #bigload #cumshot #cumtribute #ridemydick #blowjob #handjob #snapfun #pussy #eatass #skypesex #cock #watchmecum #naughty #jerkoff #jackoff #snapme #voyeurist #wankchat #morningwood https://t.co/Qwd6BnIZDs	YES	301
201728	Man feels free to masturbate in public because of #whiteprivilege#whiteonwhitecrime #meff #prop47 https://t.co/bsaqkNUkrV	NO	121
201730	Between masturbating to porn or fucking a communist, the lesser evil is to masturbate to porn because porn will only drain your heart.Communists will drain your wallet and pantry. https://t.co/AgQOCKJ76v	NO	203
201732	"""making content""AKA a reason to masturbate in front of other people's houseplants. https://t.co/4CTjkcWXlQ"	NO	106
201733	@StarleeKine @tobyherman27 I mean, she had to projectile vomit and masturbate with a crucifix in her nominated role. I’d be disappointed too.	YES	141
201734	@_Zukoh_ @SelepePhilani @LuthandoFuze How come there are rich people who masturbate?	NO	84
201735	"@AP If women have no right to get rid of a clump of cells with no sentience, no self awareness, can barely be called ""alive"", then men should have no right to masturbate.Men kill billions of live cells daily and yet it is only wrong when a woman does it? That makes no sense to me."	YES	281
201736	I’m so serious when I say a lot of these men needs to go get a sex doll. They don’t want to make love, they want to masturbate aggressively 🤣🤣🤣	YES	143
201737	It looks like the only vocabulary you enjoy employing to make any meaningful sense is ‘masturbate’. I hope it is not an act you perpetually engage in. Because it goes on to tell what a coward you are. Get back to Facebook and answer the question or stop wasting my time https://t.co/r38SsE53e9	YES	293
201738	penis feeling so good this afternoon... a slow, long, teasing edging session so far... just making love to penis, giving him whatever he wants! #bateworld @BateWorld #bate #bator #batorlife #batorbro #batorbuddy #masturbator #masturbation #masturbate https://t.co/544V9Fstkr	NO	274
201739	It really frustrates me when people talk like men have a right to sex, to women, even if it violates our consent. Using the most obscure of examples to normalise their deviance. As if men should have the right to masturbate whenever and wherever they want. Do you guys think?	YES	275
201740	You have to be horny If your up this late you might as well masturbate with these free videos. @ https://t.co/V9l1rnsiXa https://t.co/Jte3Dn09x5	YES	144
201741	ooh ooh i got it my new years resolution is to stop resisting the urge to impose my own metanarrative onto everyone i meet i’m just gonna give into it and succumb to my own fictional internal universe	NO	200
201742	The world will need an ample dose of meta psychoanalysis to survive the metanarratives of the Metaverse Universe. 😮 #meta #psychoanalysis #metanarrative #psychology #philosophy #Mentalhealth #metaverse #domains #domain #domainnamesforsale https://t.co/UmVuPkGAx8	NO	262
201743	@laurieontech @amber1ey In meetings I'd always be sure to keep a window open so I could get your Twitter metanarrative	NO	118
201744	@fifimones @miffythegamer I think he’s trying to be clever, Metadata is data that provides information about the data, but is not part of it. Metanarrative is therefore narrative that provides information about the narrative without being part of it.Reading between the lines’ to you &amp; me #ItsAllBullCrap	NO	308
201745	@MuruYeh @_rynogg There are many more examples of this- but the point is, there's more than enough to interpret the player as a part of Deltarune and its story, and part of a larger metanarrative on players vs the characters we control. It's not just baseless.	NO	260
201746	@MlleRenier I love everything about this. I want to use this, along with a few other things I’ve been putting together.My metanarrative villain just got a wicked new mechanic. Thanks!	NO	183
201747	Why would any of them ever change in a changing room instead of their own bedrooms where they actually keep their clothes??? So that they can reaffirm Bond's gender and provide metanarrative commentary about real world trans discrimination, that's why.+	NO	253
201748	Sunset Boulevard:masterpiece. phenomenal screenplay and i love the metanarrative with gloria swanson's career. really shocked a film like this came out of studio-era hollywood https://t.co/hev1rDDWQZ	NO	199
201749	@AlexEpstein @VijayJayaraj_CC What we all need is nuclear. It won't be allowed to happen. It would kill the highly lucrative, politically expedient metanarrative of 'climate emergency'. Instead, cynically, it is 'problematised' out of the running. It's utterly despicable.	NO	272
201750	@kimoisuki Asuka in those movies fits the metanarrative theming of the characters being what the (real world) public wants them to be but it definitely makes her a worse character (but it's sorta the point??)	NO	208
201751	@_MetaNarrative_ @Reflex_Finance @safemoon LeapableIO First IDO! 🔥 @LeapableIOGet 50% off the pre-sale for Tier owners!There will be a special airdrop bonus for those who buy and never sell tokens until IDO' date. 🔥The new IDO will do at least 10x!!Let's join now!#Launchpad #Binance #BNBhttps://t.co/vlkXXrRROt	NO	311
201752	this is honestly why i don't even bother sharing complicated perspectives on here. people are so obsessively fixated on metanarrative and creating dichotomies, and in the world of sociology and the humanities, binaries are often completely smashed... https://t.co/CAetVTA1dF	NO	274
201753	@demoormj You'd know better than me, this is just whose metanarrative I found more convincing	NO	93
201754	#1619Project A simulacrum posing as the new metanarrative of history; a resuscitation of the belief in transcendental categories of good and evil; it does not describe but inscribes, it does not interpret but axiomatizes.	NO	221
201755	@megbasham I’m sitting here on the outside of the faith and I can see it clear as day.A racist and regressive conspiracy theory from the far-Left has essentially become a fully-articulated metanarrative that forms the foundation of a new religion.	NO	247
201756	"@brightabyss It's possible it's a semantic dispute, but also possible there's a hidden assumption to the effect that the ""meta"" in ""metanarrative"" necessarily = hegemony (or aspiration to hegemony). I don't see why that must be true."	NO	233
201757	@jfqbsh @K08110054 In particular, in the article of mine I think @K08110054 had linked .. I sketch out how both a certain sort of feminist and a certain sort of misogynist *really really* want to believe in a metanarrative of Warlike Patriarchal Indo-Europeans with Warlike Patriarchal Sky Gods	NO	294
201758	THE FRENCH DISPATCH: look, it was *fine*, but it's basically three short films that don't hang together as a cohesive metanarrative and also it turns out Wes Anderson in smaller, concentrated doses doesn't work quite as well	NO	224
201759	"""As written, most moral admonitions to students do not follow the pattern of how God morally motivates His people throughout the biblical metanarrative."" - Perry GlanzerNew post by Perry Glanzer, professor at @Baylor https://t.co/u1pbcjGe6A"	NO	240
201760	Every political cosmology/metanarrative now suffers from the same fate as Christianity. Instead of Jesus actually coming back, people just repeat that Jesus is going to come back ad infinitum.	NO	192
201761	misandry doesnt exist but if we work enough we can make it real https://t.co/ROAlYB4Rvl	NO	87
201762	@Tumi_World What sentiments awashilo align with feminism noma misandry	YES	70
201763	@Martina He has no idea what he has said wrong @DominicRaab #misandry	NO	69
201765	This society really managed to make us believe that being called a feminist was a shame 🥲 we need more misandry cause patriarchy won't go away by cuddling men https://t.co/ux9fC3gFu7	YES	182
201766	i got sent flowers today and it’s making me rethink misandry	NO	60
201769	@zoebroog Agree tbh, though I'd emphasise the extreme part, I don't think casual misandry is necessarily a problem, I often think about how annoying men are or how most of the men I seem to interact with are like 12 year old boys who never grew up	NO	247
201770	@sugabelly Haha. Easily observable? Lmao. How so easy to observe the  experiences of Nigerian women when you're far away in the states. I'd say it's really easy to know someone who's just projecting their experiences when they're notoriously known for misandry.	YES	261
201771	@KollontaiLjubow Misandry leads to thought crimes and mean comments.	NO	68
201772	@Barbara41963580 @Islesmets1348 @nypost This is misandry! Was the other person he was cheating Kim with a man too? If not, isn’t the woman involved is equally culprit of being bitch and pig?	YES	190
201773	everytime i see misandry i start to laugh https://t.co/38xeDvZKZ7	YES	65
201775	They don’t even know what feminism is thinking feminism = misandry lmao	YES	71
201776	Yes it’s possible. U may not know the terms. Of misogyny or feminism but it’s possible your feminism or misogyny or even misandry can start as little as 7years https://t.co/s46quI1oTX	NO	183
201777	@ctrlingvenom like i feel like people see some injustices men face an go “it must be the same as misogyny!” but no misogyny is systemic whereas “misandry” is societal like they’re entirely different.	NO	199
201778	Feminist: I think men can do better. Men: Wow, so much misandry!	YES	64
201779	Why are you as a man liking sad quotes? What else bothers you other than misandry	NO	81
201780	Pls I perpetuate misandry wherever and whenever I can. So if you think you can diss women to me, you’ve come to the wrong place 😂	YES	129
201781	The biggest set up back for most women is the losers they decide to fuck and become emotionally attached to	YES	107
201782	@DomVHarris Once your uterus goes down. But they don’t tell most women that it takes 6 weeks for the uterus to go back down to its normal size.	NO	143
201784	@shezi_zoleka @Tay_Soato I think it's because most women stay in similar relationships because their families &amp; friends love to romanticize abuse because their partners are great providers.	YES	193
201785	It amazes me how many men/ guys cannot hold a wholesome genuine conversation with their gf/wife Most women are only looks and offer nothing else:..Can’t cook Can’t dressCan’t think.REAL WOMEN ARE A DYING BREED !	YES	211
201787	@MsBeeHove1 @PaulEmbery Don't they have a local nursery where their children could be dropped off just like other working women have to do? Most women are in jobs where taking children to work is not an option. Why should MPs be any different?	YES	243
201788	@MelissaCrisp7 Well, no one seems to know if Bowie was still wearing his collar... and at one point, I speculated the killer might have taken a piece of jewelry, but when I read the autopsy, again, I noticed something was missing... something most women probably wear!	NO	268
201791	@ijuliecash Loads of ass and tit, but unfortunately, like most women, no brain to go with it.	YES	93
201792	#Hooters @HootersI get people like hot Hooter's Girls to serve them food and drinks, but this is ridiculous.NBC Didn't publish pictures but the @NYPost did.Most women didn't sign up for this.If you want that much ass, go to a strip club.https://t.co/15IKIGgZpd https://t.co/GVOJqw0SYA https://t.co/pu42Ii7TIO	YES	308
201793	@RuralProle @natachakennedy @OwenJones84 Again not really. Beyond it being really easy for a woman to divorce her husband, the only women who would have realistically had any power were widows of landowners. Most women had the same shit position they had elsewhere in medieval Europe	YES	283
201794	@luxayahrious @Whitemar3 I mean, most women on Blood moon have a half mask or they have the mask on the side of the head 😭	NO	122
201795	@tevan2864 Poo- poo! Most women don't bite, you can pretty much tell which one's do just by watching them a few minutes.  Go for it, you may be missing the best time of your life!👍🥰	YES	181
201796	@TasiasWord If most women lifted black men up like you do your husband , the black would be better salute to you and your husband and family 💪🏾🙏🏾	NO	145
201797	8-10-2021: Why Most Women Will Never Be Upgraded https://t.co/aWcG95MO7T via @YouTube	YES	85
201798	@TheMorningSpew2 @DTA1329 @from_maniac @tomtype Most women are having sex with a man who is sleeping with other women…. Just unknowingly. So I guess everyone is gross and disgusting. It’s happening all the time.	YES	211
201799	@chrisfutch @rita_rake @MarshadeCordova I'm not the one pretending to speak for women. I'm simply observing that according to the best data available, your views don't represent most women.This issue isn't about women. It's two men talking - one of whom is using women to justify his hatred of a minority.	NO	305
201800	I think if most women had the money they’d be getting their bodies done But to help them feel better they just bash surgery bodies instead	YES	138
201801	I don’t know what it is about getting my chores done before 2pm that makes me feel like I don’t need a man on a Sunday but I’m here for it	NO	138
201802	When a man earns his money, he dreams of giving his girl the world.When girls get money, they feel they don't need a man. Stay woke.	YES	132
201803	@foreskinfiesta Fuck that man you don’t need a man  who leads you on bestie https://t.co/4ieiZj6Wib	YES	99
201804	@Yeet_Robinson i need a man i love fishing shirt id wear this	NO	61
201805	So we all got this sick little voice in our head telling us we need a man like joe goldberg? 🤔🤔🤔🤔	NO	97
201807	I don’t need a lawyer. I need a man.If he happens to be a lawyer….	NO	66
201808	"Me: Singing ""City Grown Willow"" while listening to lecturesMum: ""You need a man from the mountains.""Me: {silence}""I don't generally like Americans.""Mum: {silence}""Well, you need a man. I'd feel much better with you travelling. Even if you moved!""Me: {dead silence}"	YES	264
201809	Cycling home from work today I saw a woman single-handedly wrestle an enormous range cooker out of her front door onto the street and then jump up and down in celebration shouting, 'See!! I don't need a man!!'	YES	209
201810	kinda need a man like this https://t.co/xLYhbfkSRZ	NO	50
201812	@trishstratuscom Perhaps you need a man who loves you sincerely for yourself and your temple and to live with you happily and fun and not for a personal or commercial matter.... its me.....	NO	189
201813	I don't need a man to buy me expensive shit . It's nice I guess and thoughtful but unnecessary	NO	94
201814	Get yourself a me unfortunately am taken🥺😂 you need a man who listens to these we are so soft as wool hayi lama war vet wenu we zim dancehall https://t.co/HsUxtAFX6F	NO	165
201815	@NeedyNdSoft And just 10 min ago, I was thinking of how I desperately need a man who can fuck my brains out.	NO	108
201816	"""she never need a man, she what a man needso I could keep on falling for her daily"""	YES	83
201817	"!!!!! THIS and specifically ""oh she doesn't need a man"" it's not about that. it souldn't be a ""man"" should be that she doesn't really need ANYONE. but at the same time yes a strong female character can have a romantic interest, rely on them and still be COOL AS FUCK https://t.co/nbOaS9LW8F"	YES	290
201818	@MusicbyScott @Detstvo_Moe Yeah ! (Just need a man to prove it to ) lol	YES	71
201819	I need a man… to help me with my car problems… who knows how to change the breaks ?	YES	83
201820	I need a man that’s obsessed with me because I’m gonna be obsessed with him so.... I can’t do a little half interest thing 😭	NO	124
201821	@kakanicat To true, but as a mother of teenage girls (if you have/had) would you allow your daughters go out like that? The only reason i wrote that tweet is because I'm deeply worried. Like I say not all men are monsters, but there are a few. I may worry too much, but that's a good thing?	YES	290
201822	"@brotushaan @unstablemaria Your argument is along the same lines as some men arguing ""not all men"". Neither helps!"	NO	114
201824	@SkySportsF1 @RachelBrookesTV A 3 grid place penalty for this...10 sec for @LewisHamilton &amp; a hospital visit for @Max33Verstappen on Silverstone...I guess not all men are equal...	NO	183
